datetime,date,time,east,west,total,gas_public,gas_pvt,hvdc,nepal,tripura,adani,hydro,coal,solar,hfo_public,hfo_pvt,hsd_public,hsd_pvt,wind,shortage
2025-04-16 12:30,2025-04-16,12:30,7766.625,6207.24,13973.865,3580.0,2088.0,897.0,0.0,34.0,1349.545,40.0,3602.0,459.32,374.0,1550.0,0.0,0.0,0.0,56.5
2025-04-16 13:00,2025-04-16,13:00,7738.37,6157.09,13895.46,3490.0,2027.0,897.0,0.0,36.0,1351.99,40.0,3639.0,396.47,407.0,1611.0,0.0,0.0,0.0,64.0
2025-04-16 13:30,2025-04-16,13:30,7411.455,5868.77,13280.225,3390.5,1961.0,897.0,0.0,37.0,1310.495,40.0,3458.0,319.73,333.5,1520.5,0.0,0.0,12.5,71.5
2025-04-16 14:00,2025-04-16,14:00,7084.54,5580.45,12664.99,3291.0,1895.0,897.0,0.0,38.0,1269.0,40.0,3277.0,242.99,260.0,1430.0,0.0,0.0,25.0,79.0
2025-04-16 14:30,2025-04-16,14:30,6527.955,5442.355,11970.31,3268.0,1785.0,897.5,0.0,33.0,1195.5,40.0,3109.5,299.31,201.0,1114.0,0.0,0.0,27.5,39.5
2025-04-16 15:00,2025-04-16,15:00,5971.37,5304.26,11275.63,3245.0,1675.0,898.0,0.0,28.0,1122.0,40.0,2942.0,355.63,142.0,798.0,0.0,0.0,30.0,0.0
2025-04-16 15:30,2025-04-16,15:30,5308.155,4861.435,10169.59,3089.5,1550.0,847.0,0.0,28.0,972.0,40.0,2690.5,299.59,116.0,504.5,0.0,0.0,32.5,0.0
2025-04-16 16:00,2025-04-16,16:00,4644.94,4418.61,9063.55,2934.0,1425.0,796.0,0.0,28.0,822.0,40.0,2439.0,243.55,90.0,211.0,0.0,0.0,35.0,0.0
2025-04-16 16:30,2025-04-16,16:30,4890.325,4542.28,9432.605,3172.5,1490.0,847.0,0.0,26.0,820.5,40.0,2463.5,176.105,121.5,247.5,0.0,0.0,28.0,0.0
2025-04-16 17:00,2025-04-16,17:00,5135.71,4665.95,9801.66,3411.0,1555.0,898.0,0.0,24.0,819.0,40.0,2488.0,108.66,153.0,284.0,0.0,0.0,21.0,0.0
2025-04-16 17:30,2025-04-16,17:30,5411.75,4811.915,10223.665,3456.0,1559.0,897.5,0.0,26.0,873.0,40.0,2636.0,63.665,183.5,469.0,0.0,0.0,20.0,0.0
2025-04-16 18:00,2025-04-16,18:00,5687.79,4957.88,10645.67,3501.0,1563.0,897.0,0.0,28.0,927.0,40.0,2784.0,18.67,214.0,654.0,0.0,0.0,19.0,0.0
2025-04-16 18:30,2025-04-16,18:30,5979.895,5304.94,11284.835,3583.0,1650.5,897.0,0.0,26.0,1015.0,40.0,3031.5,9.335,230.0,788.5,0.0,0.0,14.0,0.0
2025-04-16 19:00,2025-04-16,19:00,6272.0,5652.0,11924.0,3665.0,1738.0,897.0,0.0,24.0,1103.0,40.0,3279.0,0.0,246.0,923.0,0.0,0.0,9.0,0.0
2025-04-16 19:30,2025-04-16,19:30,6336.0,6114.0,12450.0,3663.0,1734.0,848.0,0.0,24.0,1190.0,40.0,3612.0,0.0,229.0,1106.0,0.0,0.0,4.0,0.0
2025-04-16 20:00,2025-04-16,20:00,6257.0,6211.0,12468.0,3668.0,1765.0,849.0,0.0,26.0,1214.0,40.0,3801.0,0.0,196.0,908.0,0.0,0.0,1.0,0.0
2025-04-16 20:30,2025-04-16,20:30,6345.0,6201.5,12546.5,3717.5,1902.0,874.5,0.0,27.0,1213.0,40.0,3740.0,0.0,179.0,852.5,0.0,0.0,1.0,0.0
2025-04-16 21:00,2025-04-16,21:00,6433.0,6192.0,12625.0,3767.0,2039.0,900.0,0.0,28.0,1212.0,40.0,3679.0,0.0,162.0,797.0,0.0,0.0,1.0,0.0
2025-04-16 21:30,2025-04-16,21:30,6435.0,6197.5,12632.5,3742.0,2034.0,899.5,0.0,28.0,1215.5,40.0,3689.5,0.0,165.0,818.5,0.0,0.0,0.5,0.0
2025-04-16 22:00,2025-04-16,22:00,6437.0,6203.0,12640.0,3717.0,2029.0,899.0,0.0,28.0,1219.0,40.0,3700.0,0.0,168.0,840.0,0.0,0.0,0.0,0.0
2025-04-16 22:30,2025-04-16,22:30,6455.0,6131.0,12586.0,3727.0,2049.5,899.5,0.0,28.0,1217.5,40.0,3700.0,0.0,167.5,737.5,0.0,0.0,19.5,0.0
2025-04-16 23:00,2025-04-16,23:00,6473.0,6059.0,12532.0,3737.0,2070.0,900.0,0.0,28.0,1216.0,40.0,3700.0,0.0,167.0,635.0,0.0,0.0,39.0,0.0
2025-04-17 00:00,2025-04-17,00:00,6302.0,5978.0,12280.0,3702.0,2061.0,900.0,0.0,28.0,1217.0,40.0,3659.0,0.0,100.0,567.0,0.0,0.0,6.0,0.0
2025-04-17 00:30,2025-04-17,00:30,6286.0,5870.0,12156.0,3684.5,2060.5,902.0,0.0,28.0,1169.5,40.0,3614.0,0.0,112.0,540.0,0.0,0.0,5.5,0.0
2025-04-17 01:00,2025-04-17,01:00,6270.0,5762.0,12032.0,3667.0,2060.0,904.0,0.0,28.0,1122.0,40.0,3569.0,0.0,124.0,513.0,0.0,0.0,5.0,0.0
2025-04-17 01:30,2025-04-17,01:30,6247.0,5517.5,11764.5,3666.0,2060.0,904.0,0.0,29.0,1018.0,40.0,3429.0,0.0,116.0,497.5,0.0,0.0,5.0,0.0
2025-04-17 02:00,2025-04-17,02:00,6224.0,5273.0,11497.0,3665.0,2060.0,904.0,0.0,30.0,914.0,40.0,3289.0,0.0,108.0,482.0,0.0,0.0,5.0,0.0
2025-04-17 02:30,2025-04-17,02:30,6170.5,5091.0,11261.5,3627.5,2049.0,904.0,0.0,28.0,869.0,40.0,3187.0,0.0,92.0,462.5,0.0,0.0,2.5,0.0
2025-04-17 03:00,2025-04-17,03:00,6117.0,4909.0,11026.0,3590.0,2038.0,904.0,0.0,26.0,824.0,40.0,3085.0,0.0,76.0,443.0,0.0,0.0,0.0,0.0
2025-04-17 03:30,2025-04-17,03:30,5997.0,4885.5,10882.5,3585.5,1997.0,903.5,0.0,29.0,826.0,40.0,3014.5,0.0,58.5,427.5,0.0,0.0,1.0,0.0
2025-04-17 04:00,2025-04-17,04:00,5877.0,4862.0,10739.0,3581.0,1956.0,903.0,0.0,32.0,828.0,40.0,2944.0,0.0,41.0,412.0,0.0,0.0,2.0,0.0
2025-04-17 04:30,2025-04-17,04:30,5755.5,4780.0,10535.5,3551.5,1879.5,903.0,0.0,28.0,826.5,40.0,2877.0,0.0,41.0,386.0,0.0,0.0,3.0,0.0
2025-04-17 05:00,2025-04-17,05:00,5634.0,4698.0,10332.0,3522.0,1803.0,903.0,0.0,24.0,825.0,40.0,2810.0,0.0,41.0,360.0,0.0,0.0,4.0,0.0
2025-04-17 05:30,2025-04-17,05:30,5454.615,4652.175,10106.79,3477.0,1785.0,903.5,0.0,23.0,830.0,40.0,2752.0,3.79,41.0,247.5,0.0,0.0,4.0,0.0
2025-04-17 06:00,2025-04-17,06:00,5275.23,4606.35,9881.58,3432.0,1767.0,904.0,0.0,22.0,835.0,40.0,2694.0,7.58,41.0,135.0,0.0,0.0,4.0,0.0
2025-04-17 06:30,2025-04-17,06:30,5453.365,4673.11,10126.475,3461.0,1849.0,904.0,0.0,22.0,831.5,40.0,2693.0,35.975,83.0,201.0,0.0,0.0,6.0,0.0
2025-04-17 07:00,2025-04-17,07:00,5631.5,4739.87,10371.37,3490.0,1931.0,904.0,0.0,22.0,828.0,40.0,2692.0,64.37,125.0,267.0,0.0,0.0,8.0,0.0
2025-04-17 07:30,2025-04-17,07:30,5655.235,4688.01,10343.245,3398.0,1897.25,880.0,0.0,26.0,827.9,40.0,2734.5,116.095,131.0,288.5,0.0,0.0,4.0,0.0
2025-04-17 08:00,2025-04-17,08:00,5678.97,4636.15,10315.12,3306.0,1863.5,856.0,0.0,30.0,827.8,40.0,2777.0,167.82,137.0,310.0,0.0,0.0,0.0,0.0
2025-04-17 08:30,2025-04-17,08:30,5779.115,4767.645,10546.76,3442.0,1897.25,855.5,0.0,30.0,828.97,40.0,2845.0,221.54,112.5,274.0,0.0,0.0,0.0,0.0
2025-04-17 09:00,2025-04-17,09:00,5879.26,4899.14,10778.4,3578.0,1931.0,855.0,0.0,30.0,830.14,40.0,2913.0,275.26,88.0,238.0,0.0,0.0,0.0,0.0
2025-04-17 09:30,2025-04-17,09:30,5930.725,5024.555,10955.28,3592.5,2038.5,878.0,0.0,32.0,830.425,40.0,2951.5,282.855,73.0,236.5,0.0,0.0,0.0,0.0
2025-04-17 10:00,2025-04-17,10:00,5982.19,5149.97,11132.16,3607.0,2146.0,901.0,0.0,34.0,830.71,40.0,2990.0,290.45,58.0,235.0,0.0,0.0,0.0,0.0
2025-04-17 10:30,2025-04-17,10:30,5919.0,5137.72,11056.72,3437.5,2087.5,901.0,0.0,31.0,825.33,40.0,3103.0,299.39,42.5,289.5,0.0,0.0,0.0,0.0
2025-04-17 11:00,2025-04-17,11:00,5855.81,5125.47,10981.28,3268.0,2029.0,901.0,0.0,28.0,819.95,40.0,3216.0,308.33,27.0,344.0,0.0,0.0,0.0,0.0
2025-04-17 11:30,2025-04-17,11:30,5501.625,5160.52,10662.145,3199.0,1865.25,901.0,0.0,31.0,822.895,40.0,3078.0,400.0,13.5,311.5,0.0,0.0,0.0,0.0
2025-04-17 12:00,2025-04-17,12:00,5147.44,5195.57,10343.01,3130.0,1701.5,901.0,0.0,34.0,825.84,40.0,2940.0,491.67,0.0,279.0,0.0,0.0,0.0,0.0
2025-04-17 12:30,2025-04-17,12:30,5277.945,5090.46,10368.405,3231.0,1761.0,901.5,0.0,36.0,825.395,40.0,2871.0,395.81,0.0,303.2,0.0,0.0,3.5,0.0
2025-04-17 13:00,2025-04-17,13:00,5408.45,4985.35,10393.8,3332.0,1820.5,902.0,0.0,38.0,824.95,40.0,2802.0,299.95,0.0,327.4,0.0,0.0,7.0,0.0
2025-04-17 13:30,2025-04-17,13:30,5371.49,4852.165,10223.655,3315.0,1768.75,903.0,0.0,33.0,828.43,40.0,2748.0,303.275,8.5,266.7,0.0,0.0,9.0,0.0
2025-04-17 14:00,2025-04-17,14:00,5334.53,4718.98,10053.51,3298.0,1717.0,904.0,0.0,28.0,831.91,40.0,2694.0,306.6,17.0,206.0,0.0,0.0,11.0,0.0
2025-04-17 14:30,2025-04-17,14:30,5366.185,4739.32,10105.505,3300.0,1734.75,903.5,0.0,33.0,824.68,40.0,2674.5,277.075,62.0,243.0,0.0,0.0,13.0,0.0
2025-04-17 15:00,2025-04-17,15:00,5397.84,4759.66,10157.5,3302.0,1752.5,903.0,0.0,38.0,817.45,40.0,2655.0,247.55,107.0,280.0,0.0,0.0,15.0,0.0
2025-04-17 15:30,2025-04-17,15:30,5551.335,4671.0,10222.335,3273.0,1871.0,903.5,0.0,36.0,817.085,40.0,2603.0,226.25,111.5,325.0,0.0,0.0,16.0,0.0
2025-04-17 16:00,2025-04-17,16:00,5704.83,4582.34,10287.17,3244.0,1989.5,904.0,0.0,34.0,816.72,40.0,2551.0,204.95,116.0,370.0,0.0,0.0,17.0,0.0
2025-04-17 16:30,2025-04-17,16:30,5603.5,4615.215,10218.715,3166.5,1989.0,903.5,0.0,25.0,815.86,40.0,2601.5,164.855,116.0,384.0,0.0,0.0,12.5,11.0
2025-04-17 17:00,2025-04-17,17:00,5502.17,4648.09,10150.26,3089.0,1988.5,903.0,0.0,16.0,815.0,40.0,2652.0,124.76,116.0,398.0,0.0,0.0,8.0,22.0
2025-04-17 17:30,2025-04-17,17:30,5665.965,4678.535,10344.5,3189.5,2020.25,903.0,0.0,20.0,840.85,40.0,2685.0,70.9,129.0,441.5,0.0,0.0,4.5,11.0
2025-04-17 18:00,2025-04-17,18:00,5829.76,4708.98,10538.74,3290.0,2052.0,903.0,0.0,24.0,866.7,40.0,2718.0,17.04,142.0,485.0,0.0,0.0,1.0,0.0
2025-04-17 18:30,2025-04-17,18:30,6210.88,5080.08,11290.96,3323.0,2096.0,880.0,0.0,28.0,1043.94,40.0,2944.0,8.52,209.0,718.0,0.0,0.0,0.5,0.0
2025-04-17 19:00,2025-04-17,19:00,6592.0,5451.18,12043.18,3356.0,2140.0,857.0,0.0,32.0,1221.18,40.0,3170.0,0.0,276.0,951.0,0.0,0.0,0.0,0.0
2025-04-17 19:30,2025-04-17,19:30,6608.5,5549.5,12158.0,3372.0,2171.5,857.0,0.0,32.0,1215.5,40.0,3274.0,0.0,282.0,914.0,0.0,0.0,0.0,0.0
2025-04-17 20:00,2025-04-17,20:00,6440.5,5613.64,12054.14,3430.0,2183.5,857.0,0.0,26.0,1206.64,40.0,3331.0,0.0,260.0,720.0,0.0,0.0,0.0,16.0
2025-04-17 20:30,2025-04-17,20:30,6426.0,5622.32,12048.32,3449.5,2217.0,884.5,0.0,30.0,1212.82,40.0,3325.5,0.0,252.0,637.0,0.0,0.0,0.0,16.5
2025-04-17 21:00,2025-04-17,21:00,6411.5,5631.0,12042.5,3469.0,2250.5,912.0,0.0,34.0,1219.0,40.0,3320.0,0.0,244.0,554.0,0.0,0.0,0.0,17.0
2025-04-17 21:30,2025-04-17,21:30,6367.0,5530.5,11897.5,3502.0,2259.0,912.0,0.0,33.0,1193.5,40.0,3219.5,0.0,232.5,504.5,0.0,0.0,1.5,8.5
2025-04-17 22:00,2025-04-17,22:00,6322.5,5430.0,11752.5,3535.0,2267.5,912.0,0.0,32.0,1168.0,40.0,3119.0,0.0,221.0,455.0,0.0,0.0,3.0,0.0
2025-04-17 22:30,2025-04-17,22:30,6238.5,5410.5,11649.0,3533.0,2257.5,914.5,0.0,45.0,1118.0,40.0,3148.5,0.0,153.0,431.5,0.0,0.0,8.0,0.0
2025-04-17 23:00,2025-04-17,23:00,6154.5,5391.0,11545.5,3531.0,2247.5,917.0,0.0,58.0,1068.0,40.0,3178.0,0.0,85.0,408.0,0.0,0.0,13.0,0.0
2025-04-18 00:00,2025-04-18,00:00,6069.0,5283.0,11352.0,3522.0,2234.0,916.0,0.0,52.0,980.0,40.0,3134.0,0.0,70.0,404.0,0.0,0.0,0.0,0.0
2025-04-18 00:30,2025-04-18,00:30,5978.75,5155.5,11134.25,3512.5,2226.25,915.5,0.0,55.0,903.5,40.0,3079.0,0.0,52.0,350.5,0.0,0.0,0.0,16.0
2025-04-18 01:00,2025-04-18,01:00,5888.5,5028.0,10916.5,3503.0,2218.5,915.0,0.0,58.0,827.0,40.0,3024.0,0.0,34.0,297.0,0.0,0.0,0.0,32.0
2025-04-18 01:30,2025-04-18,01:30,5793.5,4924.0,10717.5,3488.0,2139.5,915.5,0.0,54.0,823.5,40.0,2959.5,0.0,25.5,272.0,0.0,0.0,0.0,31.5
2025-04-18 02:00,2025-04-18,02:00,5698.5,4820.0,10518.5,3473.0,2060.5,916.0,0.0,50.0,820.0,40.0,2895.0,0.0,17.0,247.0,0.0,0.0,0.0,31.0
2025-04-18 02:30,2025-04-18,02:30,5581.0,4746.0,10327.0,3422.0,1982.0,915.5,0.0,53.0,822.5,40.0,2838.5,0.0,8.5,243.0,0.0,0.0,2.0,30.0
2025-04-18 03:00,2025-04-18,03:00,5463.5,4672.0,10135.5,3371.0,1903.5,915.0,0.0,56.0,825.0,40.0,2782.0,0.0,0.0,239.0,0.0,0.0,4.0,29.0
2025-04-18 03:30,2025-04-18,03:30,5409.0,4592.5,10001.5,3318.0,1874.5,915.5,0.0,55.0,819.5,40.0,2743.5,0.0,0.0,229.0,0.0,0.0,6.5,28.0
2025-04-18 04:00,2025-04-18,04:00,5354.5,4513.0,9867.5,3265.0,1845.5,916.0,0.0,54.0,814.0,40.0,2705.0,0.0,0.0,219.0,0.0,0.0,9.0,27.0
2025-04-18 04:30,2025-04-18,04:30,5294.5,4488.0,9782.5,3206.5,1828.0,916.0,0.0,53.0,816.5,40.0,2704.0,0.0,0.0,208.5,0.0,0.0,10.0,27.0
2025-04-18 05:00,2025-04-18,05:00,5234.5,4463.0,9697.5,3148.0,1810.5,916.0,0.0,52.0,819.0,40.0,2703.0,0.0,0.0,198.0,0.0,0.0,11.0,27.0
2025-04-18 05:30,2025-04-18,05:30,5058.215,4466.13,9524.345,3012.5,1764.5,915.5,0.0,51.0,822.5,40.0,2703.0,5.845,0.0,198.0,0.0,0.0,11.5,26.0
2025-04-18 06:00,2025-04-18,06:00,4881.93,4469.26,9351.19,2877.0,1718.5,915.0,0.0,50.0,826.0,40.0,2703.0,11.69,0.0,198.0,0.0,0.0,12.0,25.0
2025-04-18 06:30,2025-04-18,06:30,4983.665,4468.31,9451.975,2866.0,1727.5,916.0,0.0,48.0,825.5,40.0,2705.0,57.975,48.5,207.0,0.0,0.0,10.5,41.5
2025-04-18 07:00,2025-04-18,07:00,5085.4,4467.36,9552.76,2855.0,1736.5,917.0,0.0,46.0,825.0,40.0,2707.0,104.26,97.0,216.0,0.0,0.0,9.0,58.0
2025-04-18 07:30,2025-04-18,07:30,5101.645,4500.875,9602.52,2849.5,1719.75,892.5,0.0,43.0,820.56,40.0,2730.5,189.71,102.0,210.5,0.0,0.0,4.5,29.0
2025-04-18 08:00,2025-04-18,08:00,5117.89,4534.39,9652.28,2844.0,1703.0,868.0,0.0,40.0,816.12,40.0,2754.0,275.16,107.0,205.0,0.0,0.0,0.0,0.0
2025-04-18 08:30,2025-04-18,08:30,5095.21,4623.03,9718.24,2873.5,1680.25,867.5,0.0,43.0,821.52,40.0,2732.5,361.97,94.5,200.0,0.0,0.0,3.5,0.0
2025-04-18 09:00,2025-04-18,09:00,5072.53,4711.67,9784.2,2903.0,1657.5,867.0,0.0,46.0,826.92,40.0,2711.0,448.78,82.0,195.0,0.0,0.0,7.0,0.0
2025-04-18 09:30,2025-04-18,09:30,5075.745,4761.91,9837.655,2926.5,1663.5,891.0,0.0,49.0,820.245,40.0,2711.5,451.91,82.0,195.0,0.0,0.0,7.0,0.0
2025-04-18 10:00,2025-04-18,10:00,5078.96,4812.15,9891.11,2950.0,1669.5,915.0,0.0,52.0,813.57,40.0,2712.0,455.04,82.0,195.0,0.0,0.0,7.0,0.0
2025-04-18 10:30,2025-04-18,10:30,5237.68,4840.68,10078.36,3079.5,1733.25,915.5,0.0,55.0,817.295,40.0,2716.0,425.815,82.0,201.0,0.0,0.0,13.0,0.0
2025-04-18 11:00,2025-04-18,11:00,5396.4,4869.21,10265.61,3209.0,1797.0,916.0,0.0,58.0,821.02,40.0,2720.0,396.59,82.0,207.0,0.0,0.0,19.0,0.0
2025-04-18 11:30,2025-04-18,11:30,5735.235,4920.75,10655.985,3217.0,2015.5,915.5,0.0,54.0,822.115,40.0,2796.5,425.87,123.0,227.5,0.0,0.0,19.0,0.0
2025-04-18 12:00,2025-04-18,12:00,6074.07,4972.29,11046.36,3225.0,2234.0,915.0,0.0,50.0,823.21,40.0,2873.0,455.15,164.0,248.0,0.0,0.0,19.0,0.0
2025-04-18 12:30,2025-04-18,12:30,6160.65,5127.65,11288.3,3255.5,2221.0,915.5,0.0,52.0,869.76,40.0,3023.0,427.04,202.0,269.5,0.0,0.0,13.0,0.0
2025-04-18 13:00,2025-04-18,13:00,6247.23,5283.01,11530.24,3286.0,2208.0,916.0,0.0,54.0,916.31,40.0,3173.0,398.93,240.0,291.0,0.0,0.0,7.0,0.0
2025-04-18 13:30,2025-04-18,13:30,5892.705,5073.045,10965.75,3147.0,1996.5,916.0,0.0,53.0,873.45,40.0,3030.0,396.8,216.5,288.0,0.0,0.0,8.5,0.0
2025-04-18 14:00,2025-04-18,14:00,5538.18,4863.08,10401.26,3008.0,1785.0,916.0,0.0,52.0,830.59,40.0,2887.0,394.67,193.0,285.0,0.0,0.0,10.0,0.0
2025-04-18 14:30,2025-04-18,14:30,5565.4,4779.95,10345.35,3061.5,1795.5,915.5,0.0,53.0,825.775,40.0,2854.0,326.575,186.0,276.5,0.0,0.0,11.0,0.0
2025-04-18 15:00,2025-04-18,15:00,5592.62,4696.82,10289.44,3115.0,1806.0,915.0,0.0,54.0,820.96,40.0,2821.0,258.48,179.0,268.0,0.0,0.0,12.0,0.0
2025-04-18 15:30,2025-04-18,15:30,5363.75,4628.99,9992.74,2994.5,1753.5,915.5,0.0,57.0,820.325,40.0,2803.0,193.415,159.5,244.5,0.0,0.0,11.5,0.0
2025-04-18 16:00,2025-04-18,16:00,5134.88,4561.16,9696.04,2874.0,1701.0,916.0,0.0,60.0,819.69,40.0,2785.0,128.35,140.0,221.0,0.0,0.0,11.0,0.0
2025-04-18 16:30,2025-04-18,16:30,5082.685,4542.835,9625.52,2865.0,1671.0,915.5,0.0,56.0,826.005,40.0,2791.0,97.515,140.0,217.0,0.0,0.0,6.5,0.0
2025-04-18 17:00,2025-04-18,17:00,5030.49,4524.51,9555.0,2856.0,1641.0,915.0,0.0,52.0,832.32,40.0,2797.0,66.68,140.0,213.0,0.0,0.0,2.0,0.0
2025-04-18 17:30,2025-04-18,17:30,5178.075,4540.72,9718.795,2930.5,1644.5,915.0,0.0,50.0,825.38,40.0,2833.5,44.415,204.5,229.0,0.0,0.0,2.0,0.0
2025-04-18 18:00,2025-04-18,18:00,5325.66,4556.93,9882.59,3005.0,1648.0,915.0,0.0,48.0,818.44,40.0,2870.0,22.15,269.0,245.0,0.0,0.0,2.0,0.0
2025-04-18 18:30,2025-04-18,18:30,5826.08,4908.79,10734.87,3213.5,1847.25,894.5,0.0,50.0,868.545,40.0,3131.5,11.075,325.5,352.0,0.0,0.0,1.0,0.0
2025-04-18 19:00,2025-04-18,19:00,6326.5,5260.65,11587.15,3422.0,2046.5,874.0,0.0,52.0,918.65,40.0,3393.0,0.0,382.0,459.0,0.0,0.0,0.0,0.0
2025-04-18 19:30,2025-04-18,19:30,6342.5,5478.0,11820.5,3556.0,2038.5,868.0,0.0,56.0,902.0,40.0,3572.0,0.0,376.0,412.0,0.0,0.0,0.0,0.0
2025-04-18 20:00,2025-04-18,20:00,6313.0,5368.7,11681.7,3629.0,2100.0,868.0,0.0,66.0,917.7,40.0,3373.0,0.0,330.0,358.0,0.0,0.0,0.0,0.0
2025-04-18 20:30,2025-04-18,20:30,6304.5,5406.43,11710.93,3575.0,2129.5,891.5,0.0,70.0,913.43,40.0,3424.0,0.0,314.5,353.0,0.0,0.0,0.0,0.0
2025-04-18 21:00,2025-04-18,21:00,6296.0,5444.16,11740.16,3521.0,2159.0,915.0,0.0,74.0,909.16,40.0,3475.0,0.0,299.0,348.0,0.0,0.0,0.0,0.0
2025-04-18 21:30,2025-04-18,21:30,6270.0,5468.71,11738.71,3553.5,2163.0,915.0,0.0,75.0,908.71,40.0,3484.5,0.0,255.0,344.0,0.0,0.0,0.0,0.0
2025-04-18 22:00,2025-04-18,22:00,6244.0,5493.26,11737.26,3586.0,2167.0,915.0,0.0,76.0,908.26,40.0,3494.0,0.0,211.0,340.0,0.0,0.0,0.0,0.0
2025-04-18 22:30,2025-04-18,22:30,6299.0,5392.135,11691.135,3607.5,2218.0,915.5,0.0,76.0,885.635,40.0,3415.0,0.0,189.0,344.5,0.0,0.0,0.0,0.0
2025-04-18 23:00,2025-04-18,23:00,6354.0,5291.01,11645.01,3629.0,2269.0,916.0,0.0,76.0,863.01,40.0,3336.0,0.0,167.0,349.0,0.0,0.0,0.0,0.0
2025-04-19 00:00,2025-04-19,00:00,6190.0,5242.36,11432.36,3580.0,2294.0,916.0,0.0,72.0,842.36,40.0,3265.0,0.0,75.0,348.0,0.0,0.0,0.0,0.0
2025-04-19 00:30,2025-04-19,00:30,6120.0,5106.465,11226.465,3547.5,2278.5,915.0,0.0,71.0,833.965,40.0,3127.5,0.0,76.5,332.5,0.0,0.0,4.0,0.0
2025-04-19 01:00,2025-04-19,01:00,6050.0,4970.57,11020.57,3515.0,2263.0,914.0,0.0,70.0,825.57,40.0,2990.0,0.0,78.0,317.0,0.0,0.0,8.0,0.0
2025-04-19 01:30,2025-04-19,01:30,5938.0,4804.295,10742.295,3419.0,2194.0,915.0,0.0,69.0,821.795,40.0,2929.0,0.0,65.0,280.0,0.0,0.0,9.5,0.0
2025-04-19 02:00,2025-04-19,02:00,5826.0,4638.02,10464.02,3323.0,2125.0,916.0,0.0,68.0,818.02,40.0,2868.0,0.0,52.0,243.0,0.0,0.0,11.0,0.0
2025-04-19 02:30,2025-04-19,02:30,5671.5,4627.425,10298.925,3293.5,2017.5,916.5,0.0,67.0,820.925,40.0,2862.0,0.0,52.0,218.5,0.0,0.0,11.0,0.0
2025-04-19 03:00,2025-04-19,03:00,5517.0,4616.83,10133.83,3264.0,1910.0,917.0,0.0,66.0,823.83,40.0,2856.0,0.0,52.0,194.0,0.0,0.0,11.0,0.0
2025-04-19 03:30,2025-04-19,03:30,5388.0,4582.505,9970.505,3193.0,1826.5,916.5,0.0,66.0,824.005,40.0,2852.5,0.0,52.0,189.0,0.0,0.0,11.0,0.0
2025-04-19 04:00,2025-04-19,04:00,5259.0,4548.18,9807.18,3122.0,1743.0,916.0,0.0,66.0,824.18,40.0,2849.0,0.0,52.0,184.0,0.0,0.0,11.0,0.0
2025-04-19 04:30,2025-04-19,04:30,5206.0,4541.215,9747.215,3131.5,1699.0,916.0,0.0,66.0,823.715,40.0,2837.0,0.0,34.5,184.0,0.0,0.0,15.5,0.0
2025-04-19 05:00,2025-04-19,05:00,5153.0,4534.25,9687.25,3141.0,1655.0,916.0,0.0,66.0,823.25,40.0,2825.0,0.0,17.0,184.0,0.0,0.0,20.0,0.0
2025-04-19 05:30,2025-04-19,05:30,5118.46,4485.76,9604.22,3078.0,1619.5,916.0,0.0,65.0,821.855,40.0,2830.0,6.365,17.5,183.5,0.0,0.0,26.5,0.0
2025-04-19 06:00,2025-04-19,06:00,5083.92,4437.27,9521.19,3015.0,1584.0,916.0,0.0,64.0,820.46,40.0,2835.0,12.73,18.0,183.0,0.0,0.0,33.0,0.0
2025-04-19 06:30,2025-04-19,06:30,5143.39,4548.22,9691.61,3062.0,1626.0,916.0,0.0,61.0,821.43,40.0,2836.5,62.18,47.5,202.5,0.0,0.0,16.5,0.0
2025-04-19 07:00,2025-04-19,07:00,5202.86,4659.17,9862.03,3109.0,1668.0,916.0,0.0,58.0,822.4,40.0,2838.0,111.63,77.0,222.0,0.0,0.0,0.0,0.0
2025-04-19 07:30,2025-04-19,07:30,5217.31,4712.505,9929.815,3141.5,1654.5,892.0,0.0,59.0,822.57,40.0,2829.5,189.245,76.5,224.0,0.0,0.0,1.0,0.0
2025-04-19 08:00,2025-04-19,08:00,5231.76,4765.84,9997.6,3174.0,1641.0,868.0,0.0,60.0,822.74,40.0,2821.0,266.86,76.0,226.0,0.0,0.0,2.0,0.0
2025-04-19 08:30,2025-04-19,08:30,5436.84,4795.83,10232.67,3240.5,1709.75,868.5,0.0,61.0,822.37,40.0,2813.5,335.65,80.0,258.4,0.0,0.0,3.0,0.0
2025-04-19 09:00,2025-04-19,09:00,5641.92,4825.82,10467.74,3307.0,1778.5,869.0,0.0,62.0,822.0,40.0,2806.0,404.44,84.0,290.8,0.0,0.0,4.0,0.0
2025-04-19 09:30,2025-04-19,09:30,5669.575,4899.095,10568.67,3300.5,1773.25,892.5,0.0,57.0,822.0,40.0,2812.5,453.02,84.0,320.9,0.0,0.0,13.0,0.0
2025-04-19 10:00,2025-04-19,10:00,5697.23,4972.37,10669.6,3294.0,1768.0,916.0,0.0,52.0,822.0,40.0,2819.0,501.6,84.0,351.0,0.0,0.0,22.0,0.0
2025-04-19 10:30,2025-04-19,10:30,5880.935,5040.13,10921.065,3363.0,1903.5,916.0,0.0,56.0,824.0,40.0,2833.0,513.565,84.0,353.5,0.0,0.0,34.5,0.0
